date,open,high,low,close,volume,exchange
2023-05-17,141.2003,142.4809,140.6447,142.2079,1646122.0,AMS
2023-05-18,141.8406,143.1401,141.6123,142.9424,1931035.0,AMS
2023-05-19,143.4226,143.7522,142.302,142.7917,1830044.0,AMS
2023-05-22,142.8953,143.5121,142.2832,142.9329,1464000.0,AMS
2023-05-23,142.5469,143.3849,141.85,141.9065,1104419.0,AMS
2023-05-24,141.4828,141.5393,140.3528,140.6071,2180576.0,AMS
2023-05-25,140.3717,140.4281,139.1287,139.882,1290993.0,AMS
2023-05-26,140.3246,141.2474,140.1927,140.9743,1063183.0,AMS
2023-05-30,141.0496,141.3651,140.2257,140.7106,2305081.0,AMS
2023-05-31,140.0421,140.3528,139.2699,139.9479,2503146.0,AMS
2023-06-01,140.1927,141.4263,139.5147,141.0591,1608025.0,AMS
2023-06-02,141.9442,143.9866,141.9442,143.7051,1777845.0,AMS
2023-06-05,143.8275,144.0629,143.0177,143.206,1172830.0,AMS
2023-06-06,143.1683,144.2512,142.9659,144.0817,1049763.0,AMS
2023-06-07,144.3152,145.4025,144.0977,145.2796,1412574.0,AMS
2023-06-08,145.1189,145.6105,144.561,145.4404,1028758.0,AMS
2023-06-09,145.4025,145.8517,144.9865,145.2607,2111921.0,AMS
2023-06-12,145.2229,145.8658,144.9865,145.7524,1176334.0,AMS
2023-06-13,146.1968,147.2368,146.0171,146.9532,3770145.0,AMS
2023-06-14,147.303,147.6245,145.8091,146.5182,1774443.0,AMS
2023-06-15,146.2913,148.6504,146.2913,148.3526,1842827.0,AMS
2023-06-16,148.8821,149.1279,147.9873,148.0973,1236960.0,AMS
2023-06-20,147.303,147.4941,146.3197,146.8586,1390472.0,AMS
2023-06-21,146.5088,147.1376,145.8942,146.575,1338355.0,AMS
2023-06-22,146.2724,146.3622,145.5538,146.0549,2132480.0,AMS
2023-06-23,145.2702,145.6484,144.7596,145.1189,1986151.0,AMS
2023-06-26,145.0811,146.1834,144.9203,145.7618,1441146.0,AMS
2023-06-27,145.828,147.1612,145.5916,146.9721,966994.0,AMS
2023-06-28,146.8303,146.9059,146.0644,146.8397,1288003.0,AMS
2023-06-29,146.8492,148.0027,146.5182,147.9933,1597597.0,AMS
2023-06-30,148.8253,149.5534,148.5322,149.2319,1923899.0,AMS
2023-07-03,148.8915,149.9145,148.8064,149.7992,808109.0,AMS
2023-07-05,149.0806,149.4872,148.6835,149.0428,1317840.0,AMS
2023-07-06,147.6812,147.8586,146.5277,147.4543,1606412.0,AMS
2023-07-07,146.9343,148.9246,146.9343,147.634,1076463.0,AMS
2023-07-10,147.5489,148.9482,147.5489,148.6173,1267328.0,AMS
2023-07-11,148.9861,150.3618,148.8821,150.2058,1564844.0,AMS
2023-07-12,151.331,151.5106,150.6502,150.8393,1804366.0,AMS
2023-07-13,151.1135,151.6619,150.896,151.4822,1319520.0,AMS
2023-07-14,151.643,151.643,150.2247,150.4138,3131884.0,AMS
2023-07-17,150.0923,150.9433,149.7283,150.5084,1297876.0,AMS
2023-07-18,150.5935,152.0126,150.5084,151.5295,1199670.0,AMS
2023-07-19,151.8699,152.7776,151.8699,152.3616,2492986.0,AMS
2023-07-20,152.5791,153.3355,152.3521,153.2031,990869.0,AMS
2023-07-21,153.5151,153.9501,152.9573,153.6191,2653795.0,AMS
2023-07-24,153.8366,154.6119,153.7988,154.2621,1126102.0,AMS
2023-07-25,153.7326,154.6214,153.7231,154.1864,1235695.0,AMS
2023-07-26,153.7988,155.028,153.7988,154.6497,1274434.0,AMS
2023-07-27,155.0941,155.236,153.118,153.3449,1323328.0,AMS
2023-07-28,154.4417,154.489,153.4395,154.0068,916011.0,AMS
2023-07-31,154.3755,154.7821,153.9879,154.489,1765360.0,AMS
2023-08-01,154.0635,154.5079,153.5246,153.969,866076.0,AMS
2023-08-02,153.0991,153.3827,152.4041,152.6831,1416617.0,AMS
2023-08-03,152.0874,152.7303,151.5673,152.1725,1218954.0,AMS
2023-08-04,152.5034,153.3638,151.435,151.6241,1430997.0,AMS
2023-08-07,152.1819,153.1085,152.1819,152.9951,1069784.0,AMS
2023-08-08,151.6619,152.442,150.8473,152.3143,1003120.0,AMS
2023-08-09,152.3994,152.8683,151.6524,151.851,978222.0,AMS
2023-08-10,152.494,153.4868,151.399,151.6619,1213731.0,AMS
2023-08-11,151.2742,152.3143,151.1324,152.0874,1299459.0,AMS
2023-08-14,151.7943,152.0023,151.3121,151.9834,1142488.0,AMS
2023-08-15,151.0757,151.0757,149.7519,149.96,1944105.0,AMS
2023-08-16,149.7614,150.4138,148.8631,148.9293,1425111.0,AMS
2023-08-17,149.525,149.7285,148.05,148.2391,1665644.0,AMS
2023-08-18,147.4638,148.8301,147.3692,148.5038,2235211.0,AMS
2023-08-21,148.5984,148.8537,147.3692,148.2864,1501746.0,AMS
2023-08-22,148.5133,148.7875,147.478,147.5867,1432865.0,AMS
2023-08-23,147.7569,148.6942,147.5867,148.6173,1188295.0,AMS
2023-08-24,148.362,149.4872,147.2652,147.2936,1982079.0,AMS
2023-08-25,147.8798,148.7591,146.9437,148.1824,1993926.0,AMS
2023-08-28,148.8726,149.6007,148.6551,149.0712,1385498.0,AMS
2023-08-29,149.1752,150.5556,148.9955,150.48,1392388.0,AMS
2023-08-30,150.5745,151.2459,150.4422,150.8771,1317291.0,AMS
2023-08-31,151.104,151.2364,150.2814,150.3193,1121025.0,AMS
2023-09-01,151.2459,151.6335,150.6596,151.1419,984263.0,AMS
2023-09-05,150.9717,151.0946,149.3737,149.4021,1268591.0,AMS
2023-09-06,149.109,149.4021,148.1824,148.9104,1054385.0,AMS
2023-09-07,148.6646,149.2224,148.3526,148.8064,1672660.0,AMS
2023-09-08,148.8442,149.3265,148.5984,148.9672,1190815.0,AMS
2023-09-11,149.5534,149.837,149.0523,149.3265,1197982.0,AMS
2023-09-12,149.0523,150.2342,149.0523,149.525,1728907.0,AMS
2023-09-13,149.629,150.0167,148.7639,149.1279,1197799.0,AMS
2023-09-14,150.2814,150.9528,150.1018,150.8298,1270760.0,AMS
2023-09-15,150.168,150.7447,149.5439,149.7141,4239697.0,AMS
2023-09-18,149.733,150.0829,149.1421,149.5817,1608448.0,AMS
2023-09-19,149.5439,149.8039,148.5511,149.2035,1271407.0,AMS
2023-09-20,149.733,150.2247,148.57,148.6362,1375904.0,AMS
2023-09-21,147.9744,148.0784,146.3811,146.4426,1741638.0,AMS
2023-09-22,146.6601,146.8303,145.7429,145.8091,7298840.0,AMS
2023-09-25,145.3647,146.2819,145.1567,146.2346,2377760.0,AMS
2023-09-26,145.3263,145.7735,144.1941,144.3842,2025249.0,AMS
2023-09-27,144.7934,145.0408,143.4326,144.4128,1975524.0,AMS
2023-09-28,144.5079,145.6974,144.4223,145.1455,2392889.0,AMS
2023-09-29,146.021,146.04,144.0464,144.4699,1812127.0,AMS
2023-10-02,144.3557,144.3557,142.0291,142.8522,2814208.0,AMS
2023-10-03,142.0814,142.6885,140.8729,141.3106,2047916.0,AMS
2023-10-04,141.4724,141.7008,140.1425,141.577,2025344.0,AMS
2023-10-05,141.263,141.7198,140.4637,141.2725,2145191.0,AMS
2023-10-06,140.6826,143.0615,139.7405,142.3288,1985585.0,AMS
2023-10-09,142.0243,143.6277,141.9672,143.4326,1414196.0,AMS
2023-10-10,143.7467,145.1984,143.6896,144.527,1600350.0,AMS
2023-10-11,144.527,144.841,143.5183,144.4033,1560510.0,AMS
2023-10-12,144.6126,144.6174,142.148,142.9188,1989175.0,AMS
2023-10-13,143.4897,144.0797,142.4049,142.8998,2424962.0,AMS
2023-10-16,143.7181,144.8791,143.4897,144.4604,5649086.0,AMS
2023-10-17,143.6515,145.8259,143.6515,145.0694,2124358.0,AMS
2023-10-18,144.6507,144.6887,142.8998,143.1281,2032204.0,AMS
2023-10-19,143.1186,143.8228,141.5342,141.7293,2516057.0,AMS
2023-10-20,141.6912,141.9482,140.2543,140.2543,2373186.0,AMS
2023-10-23,139.7881,140.5588,139.0744,139.1505,2610867.0,AMS
2023-10-24,139.8927,140.6445,139.4931,140.026,1837973.0,AMS
2023-10-25,139.5882,139.8642,138.6366,138.8174,2419361.0,AMS
2023-10-26,138.7413,139.6453,138.4463,138.6557,2874965.0,AMS
2023-10-27,138.57,138.7175,136.4004,136.7335,3139376.0,AMS
2023-10-30,137.4947,138.3226,136.8572,138.0657,2956578.0,AMS
2023-10-31,138.2846,139.4265,137.98,139.3313,2959301.0,AMS
2023-11-01,139.5026,140.2924,139.0363,140.0069,3361089.0,AMS
2023-11-02,140.9109,142.9093,140.8348,142.8046,2532731.0,AMS
2023-11-03,144.1749,145.1074,144.1083,144.4794,2114419.0,AMS
2023-11-06,144.565,144.7887,143.3565,143.7847,3807747.0,AMS
2023-11-07,143.3184,143.5183,142.8236,143.1281,2164001.0,AMS
2023-11-08,143.1091,143.3375,142.1242,142.6904,1960539.0,AMS
2023-11-09,143.1757,143.2816,141.4724,141.5485,3252542.0,AMS
2023-11-10,142.1765,143.1404,141.4343,143.0139,2237020.0,AMS
2023-11-13,142.738,143.2804,142.4335,142.9568,3307698.0,AMS
2023-11-14,144.9171,146.6205,144.546,146.1066,2858750.0,AMS
2023-11-15,146.2303,147.534,146.2303,146.8869,2738197.0,AMS
2023-11-16,146.5919,146.8964,145.8306,146.4016,3132189.0,AMS
2023-11-17,146.925,147.22,146.5824,147.1533,2996972.0,AMS
2023-11-20,146.9345,148.0764,146.5824,147.6767,3729302.0,AMS
2023-11-21,147.5625,147.7243,147.1438,147.4769,1977034.0,AMS
2023-11-22,147.7528,148.3,147.5149,148.1049,2197236.0,AMS
2023-11-24,148.0574,148.8377,148.0574,148.6093,1489683.0,AMS
2023-11-27,148.1906,148.4475,147.829,148.2572,4714656.0,AMS
2023-11-28,148.1049,148.8377,147.7814,148.143,3826275.0,AMS
2023-11-29,148.8852,149.4609,148.3904,148.5807,2679966.0,AMS
2023-11-30,148.8852,149.9415,148.6188,149.8654,2835964.0,AMS
2023-12-01,149.7226,151.621,149.5323,151.5116,3446318.0,AMS
2023-12-04,150.6647,151.9493,150.6639,151.5592,4024738.0,AMS
2023-12-05,151.0548,151.1881,150.227,150.3602,3021538.0,AMS
2023-12-06,150.9787,151.3974,149.9129,150.0557,3034016.0,AMS
2023-12-07,150.3983,150.7694,150.0558,150.4934,2890155.0,AMS
2023-12-08,150.5315,151.3498,150.3983,151.1024,3410650.0,AMS
2023-12-11,151.3498,152.2967,151.3498,152.2919,6841502.0,AMS
2023-12-12,152.2634,152.5013,151.4926,152.2729,2323265.0,AMS
2023-12-13,152.1872,154.9754,151.8827,154.9373,2850980.0,AMS
2023-12-14,156.241,157.5827,156.1363,157.0974,3116297.0,AMS
2023-12-15,156.5645,156.8405,155.6177,156.1078,3387840.0,AMS
2023-12-18,156.6882,156.9166,156.2458,156.2695,3807275.0,AMS
2023-12-19,156.6882,157.7064,156.517,157.6779,2443933.0,AMS
2023-12-20,157.2496,157.747,155.0099,155.0386,2097343.0,AMS
2023-12-21,156.101,156.7232,155.388,156.6275,3844856.0,AMS
2023-12-22,157.106,157.8765,156.6801,157.24,2599761.0,AMS
2023-12-26,157.5559,158.578,157.3597,158.1398,2949417.0,AMS
2023-12-27,158.2068,158.6183,157.8526,158.3695,2524609.0,AMS
2023-12-28,158.1972,158.8575,158.1972,158.5992,2260504.0,AMS
2023-12-29,158.4365,158.7428,157.709,158.1685,3275769.0,AMS
2024-01-02,157.4602,159.2118,157.3932,158.7236,7014142.0,AMS
2024-01-03,158.0249,158.2157,157.0678,157.2879,3177856.0,AMS
2024-01-04,157.3645,158.1493,157.0295,157.0486,3380949.0,AMS
2024-01-05,157.0582,158.3025,156.7328,157.5176,3266964.0,AMS
2024-01-08,157.1826,158.7428,156.7902,158.6662,4554567.0,AMS
2024-01-09,157.8718,158.044,157.4123,157.7473,1841432.0,AMS
2024-01-10,157.5846,157.9675,157.1156,157.7186,1927254.0,AMS
2024-01-11,157.5559,157.7856,156.1441,157.1348,4309739.0,AMS
2024-01-12,157.6803,158.1972,156.6945,157.0678,2386814.0,AMS
2024-01-16,156.2925,156.4743,155.5076,155.9383,4622644.0,AMS
2024-01-17,154.7706,155.766,154.2537,154.9046,1844394.0,AMS
2024-01-18,155.0003,155.5555,154.0815,155.4119,2849784.0,AMS
2024-01-19,155.9096,157.039,154.9429,156.7615,2468302.0,AMS
2024-01-22,157.0678,157.8909,157.0003,157.3549,3399727.0,AMS
2024-01-23,157.5846,157.8909,157.1108,157.6612,1274396.0,AMS
2024-01-24,158.2929,158.4326,156.9673,157.0008,1659752.0,AMS
2024-01-25,158.1589,158.6758,157.4793,158.6088,1384087.0,AMS
2024-01-26,158.6279,159.1161,158.3695,158.6853,1704227.0,AMS
2024-01-29,158.6853,159.5181,158.2738,159.4606,2490685.0,AMS
2024-01-30,159.2596,160.1614,159.0491,159.9392,1202597.0,AMS
2024-01-31,159.9871,160.1785,158.2068,158.2642,1774307.0,AMS
2024-02-01,158.7045,159.8148,157.6325,159.7765,1809445.0,AMS
2024-02-02,159.2788,160.3412,158.4461,159.6233,3315857.0,AMS
2024-02-05,158.7045,158.7811,157.6038,158.1302,1775940.0,AMS
2024-02-06,158.3312,159.2309,158.1589,159.0778,1066515.0,AMS
2024-02-07,159.6425,159.8243,158.9533,159.4989,936447.0,AMS
2024-02-08,159.4032,159.81,158.9438,159.7286,1409554.0,AMS
2024-02-09,159.7382,159.8722,159.0299,159.8339,1374670.0,AMS
2024-02-12,159.9201,161.2648,159.7095,160.8676,1605278.0,AMS
2024-02-13,159.2405,159.5659,157.2975,158.4365,2147054.0,AMS
2024-02-14,159.2596,159.8052,158.6375,159.7191,2991233.0,AMS
2024-02-15,160.2551,162.0258,160.2551,161.8152,3218421.0,AMS
2024-02-16,161.4419,162.2076,161.0878,161.3653,3522977.0,AMS
2024-02-20,161.0112,161.6716,160.7623,161.1548,2353446.0,AMS
2024-02-21,161.0303,161.9253,160.7911,161.9013,1162765.0,AMS
2024-02-22,162.2746,163.4998,162.0401,163.2031,1948372.0,AMS
2024-02-23,163.3754,163.9784,163.2222,163.6434,2514829.0,AMS
2024-02-26,163.5572,164.0454,162.7819,162.8968,1432640.0,AMS
2024-02-27,163.3275,163.428,162.8872,163.3466,852770.0,AMS
2024-02-28,163.0404,163.9688,162.8202,163.4328,1530665.0,AMS
2024-02-29,164.2368,164.4378,163.3849,163.9209,1952403.0,AMS
2024-03-01,164.1985,164.8494,163.5955,164.7728,1401170.0,AMS
2024-03-04,164.7441,165.6715,164.6866,165.3184,2013508.0,AMS
2024-03-05,164.9355,165.9118,164.1698,164.7632,1274739.0,AMS
2024-03-06,165.4619,166.3617,165.2514,165.7204,3655679.0,AMS
