date,open,high,low,close,volume,exchange
2021-09-07,97.0061,97.0248,96.4832,96.5486,1477117.0,AMS
2021-09-08,96.4646,96.5733,95.8857,96.3432,927394.0,AMS
2021-09-09,96.2312,96.7213,95.9417,95.9977,952213.0,AMS
2021-09-10,96.4459,96.5112,95.1855,95.2322,996774.0,AMS
2021-09-13,95.8857,95.9977,94.9427,95.4469,972557.0,AMS
2021-09-14,95.7083,95.9417,94.6533,94.812,1547454.0,AMS
2021-09-15,94.9801,95.7759,94.6906,95.6896,1020617.0,AMS
2021-09-16,95.6056,95.839,94.9194,95.5776,774043.0,AMS
2021-09-17,95.4656,95.5589,94.6414,94.8307,1842535.0,AMS
2021-09-20,93.3368,93.6543,91.9924,93.1688,2883300.0,AMS
2021-09-21,93.7196,93.9624,92.9027,93.1501,1551503.0,AMS
2021-09-22,93.673,94.5599,93.4769,94.0931,1373554.0,AMS
2021-09-23,94.5599,95.5963,94.4479,95.2602,1118016.0,AMS
2021-09-24,94.8633,95.4911,94.8059,95.285,1258888.0,AMS
2021-09-27,95.0788,95.4413,94.8914,95.1257,1182756.0,AMS
2021-09-28,94.5166,94.5916,93.0361,93.1017,2479259.0,AMS
2021-09-29,93.5328,93.8307,93.1064,93.2142,1649610.0,AMS
2021-09-30,93.589,93.7295,92.1554,92.1835,2737615.0,AMS
2021-10-01,92.6332,93.6874,91.7805,93.3641,4090096.0,AMS
2021-10-04,93.008,93.1954,91.565,92.0523,3304192.0,AMS
2021-10-05,92.3334,93.4203,92.1741,92.9143,2037479.0,AMS
2021-10-06,92.1272,93.3313,91.7431,93.2517,3236959.0,AMS
2021-10-07,94.0388,94.8071,94.02,94.1606,1172743.0,AMS
2021-10-08,94.4042,94.4885,93.8326,93.9076,1076117.0,AMS
2021-10-11,93.8607,94.4792,93.2798,93.2985,1234305.0,AMS
2021-10-12,93.5328,93.7014,93.0549,93.2048,1551612.0,AMS
2021-10-13,93.4953,93.8232,92.8487,93.6452,2026291.0,AMS
2021-10-14,94.5354,95.2569,94.4276,95.2194,2446528.0,AMS
2021-10-15,95.7347,95.969,95.5942,95.7535,1371312.0,AMS
2021-10-18,95.463,96.1705,95.276,96.1283,1123863.0,AMS
2021-10-19,96.5125,96.8404,96.3438,96.7748,1326887.0,AMS
2021-10-20,96.8404,97.2808,96.8404,97.1778,2832349.0,AMS
2021-10-21,97.0934,97.5432,96.9341,97.4776,1673825.0,AMS
2021-10-22,97.3652,97.6744,96.8451,97.2808,1392271.0,AMS
2021-10-25,97.5807,97.9648,97.1684,97.8243,1430760.0,AMS
2021-10-26,98.2553,98.4755,97.7519,97.8524,1604015.0,AMS
2021-10-27,97.9086,98.0304,97.1215,97.1215,1567675.0,AMS
2021-10-28,97.5057,98.2272,97.412,98.2272,1230716.0,AMS
2021-10-29,97.6931,98.4521,97.6837,98.3303,1377910.0,AMS
2021-11-01,98.6863,98.8644,98.2928,98.8269,1550295.0,AMS
2021-11-02,98.9112,99.1876,98.78,99.1174,1540590.0,AMS
2021-11-03,99.0518,99.9513,98.9393,99.8764,1276002.0,AMS
2021-11-04,100.0638,100.4011,99.867,100.2137,1183964.0,AMS
2021-11-05,100.729,101.1121,100.2324,100.5885,1497609.0,AMS
2021-11-08,100.982,101.1601,100.6634,100.804,1289603.0,AMS
2021-11-09,100.8602,100.9633,100.1113,100.4479,4316126.0,AMS
2021-11-10,100.0638,100.4386,99.108,99.5109,1885178.0,AMS
2021-11-11,99.9232,99.9232,99.614,99.6515,934119.0,AMS
2021-11-12,99.9419,100.476,99.7168,100.373,1090023.0,AMS
2021-11-15,100.6634,100.6822,100.0844,100.3167,1239089.0,AMS
2021-11-16,100.3542,101.0055,100.2794,100.7946,1788562.0,AMS
2021-11-17,100.7478,100.7478,100.2259,100.373,2738386.0,AMS
2021-11-18,100.6072,100.6447,99.8482,100.551,2282907.0,AMS
2021-11-19,100.4854,100.7384,100.1949,100.2324,1526193.0,AMS
2021-11-22,100.7009,101.1226,99.7358,99.7358,1757545.0,AMS
2021-11-23,99.689,100.1012,98.9112,99.8295,7136800.0,AMS
2021-11-24,99.4078,100.12,99.0705,100.0544,1233957.0,AMS
2021-11-26,98.4884,98.8456,97.5058,97.7962,2360673.0,AMS
2021-11-29,98.93,99.3329,98.2096,98.8925,2262327.0,AMS
2021-11-30,98.4052,98.6863,96.7748,96.9154,3553481.0,AMS
2021-12-01,98.1991,98.752,95.4536,95.5099,3278568.0,AMS
2021-12-02,95.641,97.4401,95.5286,97.1122,3158817.0,AMS
2021-12-03,97.3885,97.6744,95.0882,96.0533,5061252.0,AMS
2021-12-06,96.4563,97.6463,95.8753,97.2246,2670002.0,AMS
2021-12-07,98.4896,99.5203,98.3865,99.2954,1953027.0,AMS
2021-12-08,99.4734,99.8108,99.0893,99.6796,1537622.0,AMS
2021-12-09,99.4266,99.5765,98.7238,98.7238,1744057.0,AMS
2021-12-10,99.3235,99.5765,98.6395,99.4078,1393717.0,AMS
2021-12-13,99.3585,99.4149,98.4464,98.484,1998883.0,AMS
2021-12-14,97.7788,98.3242,97.1676,97.854,2316487.0,AMS
2021-12-15,97.807,99.3585,97.1065,99.3209,5587105.0,AMS
2021-12-16,99.7816,99.8568,97.854,98.1831,3047304.0,AMS
2021-12-17,97.6472,98.4558,96.895,97.572,2409118.0,AMS
2021-12-20,96.3308,96.5283,95.5269,96.406,4111676.0,AMS
2021-12-21,97.2429,98.3524,96.8386,98.343,1976815.0,AMS
2021-12-22,98.249,99.2833,98.2113,99.2739,1795714.0,AMS
2021-12-23,99.5371,100.2235,99.3679,99.9226,1211352.0,AMS
2021-12-27,100.1671,101.2108,100.1483,101.1826,1557330.0,AMS
2021-12-28,101.3048,101.5681,100.8629,100.9945,1426425.0,AMS
2021-12-29,101.0698,101.3236,100.7313,101.0886,1327183.0,AMS
2021-12-30,101.1262,101.5352,100.8441,100.8817,1360131.0,AMS
2021-12-31,100.8817,101.1168,100.5902,100.5902,1564109.0,AMS
