date,open,high,low,close,volume,exchange
2021-09-06,13829.0,13971.0,13829.0,13948.0,3607.0,KRX
2021-09-07,13993.0,14021.0,13934.0,13984.0,3661.0,KRX
2021-09-08,13938.0,14076.0,13938.0,14021.0,24859.0,KRX
2021-09-09,14021.0,14053.0,13792.0,13792.0,2420.0,KRX
2021-09-10,13888.0,13975.0,13815.0,13975.0,4788.0,KRX
2021-09-13,13943.0,14039.0,13897.0,13993.0,4117.0,KRX
2021-09-14,14044.0,14227.0,13993.0,14158.0,8336.0,KRX
2021-09-15,14158.0,14181.0,14039.0,14135.0,4340.0,KRX
2021-09-16,14295.0,14295.0,14144.0,14176.0,5543.0,KRX
2021-09-17,14163.0,14163.0,14044.0,14103.0,13797.0,KRX
2021-09-23,13952.0,14057.0,13879.0,14057.0,3083.0,KRX
2021-09-24,14094.0,14181.0,13993.0,14035.0,4423.0,KRX
2021-09-27,14039.0,14195.0,14039.0,14144.0,1432.0,KRX
2021-09-28,14144.0,14190.0,14016.0,14067.0,6678.0,KRX
2021-09-29,13769.0,13952.0,13769.0,13920.0,7941.0,KRX
2021-09-30,13957.0,13957.0,13774.0,13815.0,2169.0,KRX
2021-10-01,13774.0,13774.0,13531.0,13531.0,1707.0,KRX
2021-10-05,13417.0,13531.0,13220.0,13431.0,2834.0,KRX
2021-10-06,13609.0,13609.0,12973.0,12973.0,3839.0,KRX
2021-10-07,13147.0,13239.0,12982.0,13239.0,16960.0,KRX
2021-10-08,13312.0,13312.0,13175.0,13243.0,1870.0,KRX
2021-10-12,13165.0,13216.0,13120.0,13129.0,911.0,KRX
2021-10-13,13165.0,13412.0,13165.0,13380.0,982.0,KRX
2021-10-14,13499.0,13595.0,13490.0,13550.0,4375.0,KRX
2021-10-15,13618.0,13710.0,13586.0,13678.0,2146.0,KRX
2021-10-18,13710.0,13710.0,13577.0,13641.0,2290.0,KRX
2021-10-19,13769.0,13792.0,13655.0,13714.0,1095.0,KRX
2021-10-20,13751.0,13751.0,13504.0,13550.0,4101.0,KRX
2021-10-21,13559.0,13595.0,13472.0,13508.0,1788.0,KRX
2021-10-22,13495.0,13545.0,13408.0,13463.0,1004.0,KRX
2021-10-25,13408.0,13609.0,13348.0,13609.0,590.0,KRX
2021-10-26,13641.0,13691.0,13641.0,13659.0,1623.0,KRX
2021-10-27,13669.0,13669.0,13545.0,13568.0,1404.0,KRX
2021-10-28,13568.0,13586.0,13353.0,13358.0,1533.0,KRX
2021-10-29,13376.0,13394.0,13216.0,13266.0,866.0,KRX
2021-11-01,13358.0,13358.0,13138.0,13138.0,1086.0,KRX
2021-11-02,13293.0,13412.0,13275.0,13312.0,526.0,KRX
2021-11-03,13325.0,13344.0,13179.0,13179.0,614.0,KRX
2021-11-04,13257.0,13367.0,13161.0,13161.0,20693.0,KRX
2021-11-05,13211.0,13225.0,12969.0,13056.0,1381.0,KRX
2021-11-08,13014.0,13179.0,12973.0,13170.0,1273.0,KRX
2021-11-09,13175.0,13261.0,13115.0,13175.0,1666.0,KRX
