date,open,high,low,close,volume,exchange
2021-09-06,11632.0,11632.0,11632.0,11632.0,1.0,KRX
2021-09-07,11632.0,11632.0,11632.0,11632.0,0.0,KRX
2021-09-08,11597.0,11655.0,11588.0,11628.0,387.0,KRX
2021-09-09,11579.0,11579.0,11485.0,11489.0,4002.0,KRX
2021-09-10,11480.0,11561.0,11480.0,11561.0,446.0,KRX
2021-09-13,11565.0,11565.0,11565.0,11565.0,1.0,KRX
2021-09-14,11758.0,11762.0,11673.0,11704.0,16196.0,KRX
2021-09-15,11700.0,11700.0,11668.0,11695.0,122023.0,KRX
2021-09-16,11664.0,11668.0,11597.0,11601.0,1243.0,KRX
2021-09-17,11619.0,11619.0,11619.0,11619.0,0.0,KRX
2021-09-23,11534.0,11543.0,11529.0,11543.0,10933.0,KRX
2021-09-24,11565.0,11565.0,11565.0,11565.0,16148.0,KRX
2021-09-27,11646.0,11664.0,11610.0,11619.0,99.0,KRX
2021-09-28,11561.0,11561.0,11561.0,11561.0,1.0,KRX
2021-09-29,11350.0,11355.0,11283.0,11346.0,2952.0,KRX
2021-09-30,11382.0,11449.0,11382.0,11449.0,6907.0,KRX
2021-10-01,11337.0,11341.0,11229.0,11234.0,1418.0,KRX
2021-10-05,11162.0,11162.0,11014.0,11091.0,84.0,KRX
2021-10-06,11194.0,11194.0,11091.0,11091.0,2.0,KRX
2021-10-07,11059.0,11091.0,11059.0,11091.0,21.0,KRX
2021-10-08,11091.0,11091.0,11023.0,11037.0,32.0,KRX
2021-10-12,10907.0,10907.0,10907.0,10907.0,3.0,KRX
2021-10-13,10943.0,10943.0,10943.0,10943.0,0.0,KRX
2021-10-14,11019.0,11019.0,11019.0,11019.0,0.0,KRX
2021-10-15,11140.0,11140.0,11140.0,11140.0,0.0,KRX
2021-10-18,11109.0,11171.0,11109.0,11144.0,11739.0,KRX
2021-10-19,11167.0,11225.0,11158.0,11171.0,68200.0,KRX
2021-10-20,11171.0,11171.0,11149.0,11149.0,46.0,KRX
2021-10-21,11198.0,11198.0,11109.0,11109.0,17792.0,KRX
2021-10-22,11153.0,11153.0,11126.0,11126.0,26990.0,KRX
2021-10-25,11207.0,11207.0,11207.0,11207.0,1.0,KRX
2021-10-26,11243.0,11288.0,11238.0,11288.0,22.0,KRX
2021-10-27,11185.0,11185.0,11185.0,11185.0,17.0,KRX
2021-10-28,11185.0,11185.0,11171.0,11171.0,6.0,KRX
2021-10-29,11050.0,11050.0,11050.0,11050.0,1.0,KRX
2021-11-01,11050.0,11086.0,11050.0,11068.0,246.0,KRX
2021-11-02,11220.0,11220.0,11220.0,11220.0,26.0,KRX
2021-11-03,11082.0,11082.0,11082.0,11082.0,0.0,KRX
2021-11-04,11162.0,11162.0,11086.0,11086.0,273.0,KRX
2021-11-05,10970.0,10970.0,10970.0,10970.0,56.0,KRX
2021-11-08,10903.0,11028.0,10903.0,11001.0,5518.0,KRX
2021-11-09,11006.0,11023.0,10956.0,11006.0,25.0,KRX
2021-11-10,10876.0,10876.0,10876.0,10876.0,15.0,KRX
2021-11-11,10822.0,10822.0,10822.0,10822.0,0.0,KRX
2021-11-12,10920.0,10920.0,10920.0,10920.0,0.0,KRX
2021-11-15,11055.0,11055.0,11019.0,11032.0,61615.0,KRX
2021-11-16,11001.0,11001.0,11001.0,11001.0,55.0,KRX
2021-11-17,10956.0,10956.0,10871.0,10871.0,76051.0,KRX
2021-11-18,10871.0,10871.0,10871.0,10871.0,157813.0,KRX
2021-11-19,10871.0,10871.0,10871.0,10871.0,146.0,KRX
2021-11-22,11059.0,11140.0,11059.0,11140.0,4.0,KRX
2021-11-23,11140.0,11140.0,11140.0,11140.0,90.0,KRX
2021-11-24,11059.0,11059.0,11059.0,11059.0,3.0,KRX
2021-11-25,10997.0,10997.0,10997.0,10997.0,0.0,KRX
2021-11-26,10840.0,10840.0,10800.0,10800.0,3.0,KRX
2021-11-29,10732.0,10732.0,10732.0,10732.0,0.0,KRX
2021-11-30,10759.0,10768.0,10356.0,10356.0,4543.0,KRX
2021-12-01,10437.0,10437.0,10437.0,10437.0,1.0,KRX
2021-12-02,10858.0,10858.0,10858.0,10858.0,0.0,KRX
2021-12-03,10965.0,10965.0,10965.0,10965.0,0.0,KRX
2021-12-06,11023.0,11023.0,11023.0,11023.0,13.0,KRX
2021-12-07,11131.0,11131.0,11131.0,11131.0,0.0,KRX
2021-12-08,11265.0,11265.0,11207.0,11207.0,83.0,KRX
2021-12-09,11189.0,11189.0,11153.0,11167.0,5584.0,KRX
2021-12-10,11140.0,11167.0,11140.0,11167.0,2.0,KRX
2021-12-13,11225.0,11225.0,11225.0,11225.0,1.0,KRX
2021-12-14,11135.0,11194.0,11100.0,11194.0,62.0,KRX
2021-12-15,11194.0,11216.0,11171.0,11216.0,56.0,KRX
2021-12-16,11274.0,11274.0,11274.0,11274.0,0.0,KRX
2021-12-17,11377.0,11377.0,11377.0,11377.0,0.0,KRX
2021-12-20,11229.0,11229.0,11229.0,11229.0,11.0,KRX
2021-12-21,11274.0,11274.0,11274.0,11274.0,0.0,KRX
2021-12-22,11368.0,11368.0,11368.0,11368.0,0.0,KRX
2021-12-23,11413.0,11413.0,11413.0,11413.0,0.0,KRX
2021-12-24,11485.0,11516.0,11462.0,11462.0,3.0,KRX
2021-12-27,11462.0,11485.0,11444.0,11444.0,3.0,KRX
2021-12-28,11431.0,11431.0,11431.0,11431.0,104.0,KRX
2021-12-29,11462.0,11498.0,11462.0,11498.0,183.0,KRX
2021-12-30,11498.0,11498.0,11413.0,11453.0,460.0,KRX
2022-01-03,11507.0,11507.0,11426.0,11426.0,17522.0,KRX
2022-01-04,11480.0,11525.0,11444.0,11511.0,1136.0,KRX
2022-01-05,11511.0,11511.0,11511.0,11511.0,0.0,KRX
2022-01-06,11489.0,11489.0,11444.0,11458.0,223.0,KRX
2022-01-07,11507.0,11552.0,11507.0,11538.0,11166.0,KRX
2022-01-10,11480.0,11511.0,11480.0,11511.0,96.0,KRX
2022-01-11,11534.0,11534.0,11534.0,11534.0,1.0,KRX
2022-01-12,11552.0,11570.0,11552.0,11570.0,85.0,KRX
2022-01-13,11570.0,11570.0,11570.0,11570.0,0.0,KRX
2022-01-14,11498.0,11498.0,11498.0,11498.0,0.0,KRX
2022-01-17,11435.0,11435.0,11314.0,11314.0,48.0,KRX
2022-01-18,11297.0,11297.0,11297.0,11297.0,1.0,KRX
2022-01-19,11194.0,11194.0,11194.0,11194.0,0.0,KRX
2022-01-20,11180.0,11180.0,11180.0,11180.0,1.0,KRX
2022-01-21,11073.0,11073.0,11073.0,11073.0,0.0,KRX
2022-01-24,10925.0,10925.0,10925.0,10925.0,0.0,KRX
2022-01-25,10732.0,10732.0,10732.0,10732.0,0.0,KRX
2022-01-26,10732.0,10732.0,10719.0,10719.0,3.0,KRX
2022-01-27,10343.0,10423.0,10338.0,10388.0,2790.0,KRX
2022-01-28,10423.0,10692.0,10423.0,10692.0,116.0,KRX
2022-02-03,10889.0,10956.0,10889.0,10889.0,927.0,KRX
2022-02-04,10907.0,10907.0,10907.0,10907.0,1.0,KRX
2022-02-07,10826.0,10898.0,10786.0,10876.0,7817.0,KRX
2022-02-08,10876.0,10876.0,10876.0,10876.0,0.0,KRX
2022-02-09,11046.0,11046.0,11046.0,11046.0,64.0,KRX
2022-02-10,11100.0,11100.0,11100.0,11100.0,1.0,KRX
2022-02-11,11073.0,11073.0,11050.0,11050.0,2.0,KRX
2022-02-14,10885.0,10885.0,10885.0,10885.0,230.0,KRX
2022-02-15,10817.0,10817.0,10817.0,10817.0,0.0,KRX
2022-02-16,10952.0,10952.0,10952.0,10952.0,0.0,KRX
2022-02-17,10983.0,11010.0,10983.0,11010.0,3.0,KRX
2022-02-18,10988.0,10988.0,10988.0,10988.0,0.0,KRX
2022-02-21,10956.0,10956.0,10956.0,10956.0,0.0,KRX
2022-02-22,10822.0,10822.0,10822.0,10822.0,0.0,KRX
2022-02-23,10822.0,10822.0,10822.0,10822.0,0.0,KRX
2022-02-24,10652.0,10652.0,10652.0,10652.0,1.0,KRX
2022-02-25,10652.0,10652.0,10652.0,10652.0,0.0,KRX
2022-02-28,10791.0,10813.0,10791.0,10813.0,3.0,KRX
2022-03-02,10791.0,10791.0,10791.0,10791.0,0.0,KRX
2022-03-03,10983.0,10983.0,10979.0,10979.0,3023.0,KRX
2022-03-04,10911.0,10911.0,10911.0,10911.0,5.0,KRX
2022-03-07,10728.0,10728.0,10728.0,10728.0,0.0,KRX
2022-03-08,10598.0,10598.0,10598.0,10598.0,0.0,KRX
2022-03-10,10764.0,10764.0,10764.0,10764.0,0.0,KRX
2022-03-11,10764.0,10764.0,10764.0,10764.0,0.0,KRX
2022-03-14,10759.0,10800.0,10741.0,10791.0,234.0,KRX
2022-03-15,10652.0,10652.0,10652.0,10652.0,0.0,KRX
2022-03-16,10741.0,10741.0,10741.0,10741.0,0.0,KRX
2022-03-17,10876.0,10876.0,10876.0,10876.0,1.0,KRX
2022-03-18,10911.0,10911.0,10911.0,10911.0,1.0,KRX
2022-03-21,10835.0,10849.0,10782.0,10791.0,102.0,KRX
2022-03-22,10876.0,10876.0,10840.0,10840.0,12.0,KRX
2022-03-23,10988.0,10988.0,10988.0,10988.0,0.0,KRX
2022-03-24,10970.0,10970.0,10970.0,10970.0,0.0,KRX
