date,open,high,low,close,volume,exchange
2021-09-06,17831.0,17849.0,17744.0,17849.0,5601.0,KRX
2021-09-07,17849.0,17849.0,17712.0,17767.0,4123.0,KRX
2021-09-08,17698.0,17702.0,17528.0,17601.0,9939.0,KRX
2021-09-09,17501.0,17501.0,17225.0,17225.0,27057.0,KRX
2021-09-10,17345.0,17409.0,17239.0,17390.0,12015.0,KRX
2021-09-13,17335.0,17418.0,17303.0,17404.0,7858.0,KRX
2021-09-14,17487.0,17606.0,17487.0,17528.0,5770.0,KRX
2021-09-15,17533.0,17583.0,17473.0,17565.0,1797.0,KRX
2021-09-16,17634.0,17634.0,17372.0,17372.0,2663.0,KRX
2021-09-17,17372.0,17478.0,17335.0,17478.0,2183.0,KRX
2021-09-23,17395.0,17468.0,17326.0,17468.0,1144.0,KRX
2021-09-24,17537.0,17546.0,17381.0,17400.0,6854.0,KRX
2021-09-27,17413.0,17523.0,17390.0,17478.0,404.0,KRX
2021-09-28,17409.0,17427.0,17239.0,17257.0,6488.0,KRX
2021-09-29,16923.0,17106.0,16886.0,16982.0,36660.0,KRX
2021-09-30,16996.0,17138.0,16904.0,17088.0,7053.0,KRX
2021-10-01,17069.0,17069.0,16767.0,16808.0,3411.0,KRX
2021-10-05,16647.0,16661.0,16377.0,16404.0,31397.0,KRX
2021-10-06,16652.0,16675.0,16235.0,16235.0,11181.0,KRX
2021-10-07,16391.0,16524.0,16354.0,16510.0,11440.0,KRX
2021-10-08,16606.0,16611.0,16432.0,16487.0,973.0,KRX
2021-10-12,16409.0,16441.0,16138.0,16157.0,21361.0,KRX
2021-10-13,16230.0,16391.0,16230.0,16359.0,4482.0,KRX
2021-10-14,16455.0,16565.0,16450.0,16565.0,1680.0,KRX
2021-10-15,16698.0,16808.0,16643.0,16758.0,6447.0,KRX
2021-10-18,16771.0,16771.0,16625.0,16716.0,3908.0,KRX
2021-10-19,16776.0,16872.0,16739.0,16845.0,2891.0,KRX
2021-10-20,16923.0,16923.0,16758.0,16794.0,7107.0,KRX
2021-10-21,16762.0,16817.0,16716.0,16762.0,900.0,KRX
2021-10-22,16712.0,16813.0,16712.0,16716.0,3290.0,KRX
2021-10-25,16735.0,16858.0,16652.0,16831.0,11300.0,KRX
2021-10-26,16950.0,17019.0,16868.0,17019.0,4330.0,KRX
2021-10-27,16982.0,16982.0,16822.0,16868.0,1361.0,KRX
2021-10-28,16863.0,16891.0,16790.0,16790.0,544.0,KRX
2021-10-29,16872.0,16909.0,16542.0,16565.0,10099.0,KRX
