date,open,high,low,close,volume,exchange
2021-09-06,14932.0,15031.0,14873.0,14947.0,2288393.0,KRX
2021-09-07,14927.0,14996.0,14883.0,14996.0,832795.0,KRX
2021-09-08,14932.0,14942.0,14667.0,14691.0,2160882.0,KRX
2021-09-09,14617.0,14760.0,14578.0,14607.0,1053564.0,KRX
2021-09-10,14583.0,14765.0,14583.0,14740.0,1322839.0,KRX
2021-09-13,14671.0,14696.0,14558.0,14588.0,2003374.0,KRX
2021-09-14,14607.0,14844.0,14598.0,14790.0,1658927.0,KRX
2021-09-15,14775.0,14962.0,14765.0,14952.0,2311868.0,KRX
2021-09-16,14996.0,15001.0,14819.0,14908.0,1363170.0,KRX
2021-09-17,14922.0,15011.0,14824.0,14982.0,1395898.0,KRX
2021-09-23,14952.0,15075.0,14834.0,14986.0,2107155.0,KRX
2021-09-24,15046.0,15050.0,14868.0,14957.0,1870438.0,KRX
2021-09-27,14927.0,14967.0,14799.0,14859.0,1915631.0,KRX
2021-09-28,14814.0,14824.0,14455.0,14455.0,3278205.0,KRX
2021-09-29,14258.0,14376.0,14169.0,14332.0,4305056.0,KRX
2021-09-30,14312.0,15016.0,14233.0,14435.0,3546787.0,KRX
2021-10-01,14297.0,14342.0,14051.0,14105.0,5864493.0,KRX
2021-10-05,13963.0,14071.0,13786.0,13800.0,5519195.0,KRX
2021-10-06,13869.0,13958.0,12895.0,13426.0,9483092.0,KRX
2021-10-07,13608.0,13815.0,13603.0,13781.0,7300817.0,KRX
2021-10-08,13850.0,13874.0,13648.0,13702.0,3429143.0,KRX
2021-10-12,13618.0,13658.0,13421.0,13490.0,4196736.0,KRX
2021-10-13,13480.0,13756.0,13480.0,13653.0,2322988.0,KRX
2021-10-14,13805.0,14165.0,13746.0,14150.0,4251569.0,KRX
2021-10-15,14248.0,14273.0,14027.0,14155.0,3332572.0,KRX
2021-10-18,14160.0,14278.0,14051.0,14184.0,2729508.0,KRX
2021-10-19,14253.0,14420.0,14219.0,14391.0,4433705.0,KRX
2021-10-20,14435.0,14480.0,14273.0,14297.0,2259410.0,KRX
2021-10-21,14302.0,14342.0,14086.0,14096.0,2546219.0,KRX
2021-10-22,14096.0,14327.0,14071.0,14155.0,3005818.0,KRX
2021-10-25,14135.0,14204.0,14066.0,14199.0,1886857.0,KRX
2021-10-26,14288.0,14509.0,14263.0,14470.0,2889713.0,KRX
2021-10-27,14470.0,14494.0,14376.0,14445.0,2260267.0,KRX
2021-10-28,14411.0,14465.0,14248.0,14248.0,1927129.0,KRX
2021-10-29,14332.0,14337.0,14101.0,14120.0,2451350.0,KRX
2021-11-01,14214.0,14386.0,14184.0,14292.0,3248360.0,KRX
2021-11-02,14292.0,14519.0,14283.0,14440.0,3025471.0,KRX
2021-11-03,14455.0,14578.0,14352.0,14401.0,2076020.0,KRX
2021-11-04,14568.0,14662.0,14337.0,14411.0,3102069.0,KRX
2021-11-05,14524.0,14578.0,14401.0,14568.0,2307083.0,KRX
2021-11-08,14514.0,14607.0,14268.0,14494.0,4493890.0,KRX
2021-11-09,14450.0,14667.0,14435.0,14622.0,2937912.0,KRX
2021-11-10,14524.0,14553.0,14209.0,14219.0,6509894.0,KRX
2021-11-11,14165.0,14386.0,14115.0,14381.0,4751645.0,KRX
2021-11-12,14425.0,14647.0,14381.0,14637.0,2287669.0,KRX
2021-11-15,14696.0,15001.0,14671.0,14996.0,3756023.0,KRX
2021-11-16,14932.0,15095.0,14903.0,15095.0,3756678.0,KRX
2021-11-17,15124.0,15144.0,14893.0,14903.0,2709032.0,KRX
2021-11-18,14922.0,14986.0,14760.0,14942.0,2389736.0,KRX
2021-11-19,14937.0,15100.0,14844.0,15100.0,3113927.0,KRX
2021-11-22,15085.0,15193.0,14883.0,15016.0,3645259.0,KRX
2021-11-23,14908.0,14908.0,14598.0,14612.0,5647219.0,KRX
2021-11-24,14612.0,14760.0,14504.0,14760.0,4833868.0,KRX
2021-11-25,14726.0,14795.0,14568.0,14598.0,3446774.0,KRX
2021-11-26,14593.0,14716.0,14411.0,14489.0,7327589.0,KRX
2021-11-29,14352.0,14603.0,14352.0,14465.0,3777939.0,KRX
2021-11-30,14524.0,14691.0,14115.0,14214.0,4601414.0,KRX
2021-12-01,14312.0,14381.0,13977.0,14292.0,5972518.0,KRX
2021-12-02,14174.0,14233.0,13992.0,14204.0,5986733.0,KRX
2021-12-03,14204.0,14573.0,14179.0,14529.0,3685420.0,KRX
2021-12-06,14425.0,14450.0,14243.0,14356.0,4210643.0,KRX
2021-12-07,14416.0,14504.0,14356.0,14470.0,2040901.0,KRX
2021-12-08,14588.0,14760.0,14588.0,14647.0,2104030.0,KRX
2021-12-09,14607.0,14962.0,14588.0,14893.0,2928122.0,KRX
2021-12-10,14854.0,14854.0,14578.0,14598.0,1457163.0,KRX
2021-12-13,14642.0,14691.0,14475.0,14499.0,1767162.0,KRX
2021-12-14,14425.0,14539.0,14396.0,14455.0,2185412.0,KRX
2021-12-15,14406.0,14563.0,14381.0,14548.0,1422962.0,KRX
2021-12-16,14716.0,14780.0,14558.0,14593.0,3072252.0,KRX
2021-12-17,14465.0,14519.0,14307.0,14376.0,3301188.0,KRX
2021-12-20,14342.0,14514.0,14322.0,14322.0,2561236.0,KRX
2021-12-21,14420.0,14484.0,14253.0,14435.0,2411398.0,KRX
2021-12-22,14563.0,14563.0,14411.0,14440.0,2326917.0,KRX
2021-12-23,14499.0,14588.0,14455.0,14499.0,3470438.0,KRX
2021-12-24,14534.0,14627.0,14494.0,14529.0,2979662.0,KRX
2021-12-27,14529.0,14716.0,14489.0,14691.0,3035960.0,KRX
2021-12-28,14957.0,15174.0,14785.0,15174.0,7584263.0,KRX
2021-12-29,15164.0,15188.0,14790.0,14859.0,8297993.0,KRX
2021-12-30,14883.0,14927.0,14676.0,14834.0,6467256.0,KRX
2022-01-03,14834.0,14922.0,14667.0,14799.0,3840820.0,KRX
2022-01-04,14799.0,14814.0,14499.0,14558.0,4535466.0,KRX
2022-01-05,14470.0,14534.0,14224.0,14233.0,3371632.0,KRX
2022-01-06,14081.0,14165.0,13756.0,13790.0,9594845.0,KRX
2022-01-07,13928.0,14041.0,13869.0,13928.0,13091120.0,KRX
2022-01-10,13810.0,13864.0,13638.0,13687.0,3950782.0,KRX
2022-01-11,13731.0,13800.0,13515.0,13579.0,5517776.0,KRX
2022-01-12,13726.0,13997.0,13712.0,13953.0,4636110.0,KRX
2022-01-13,13923.0,13968.0,13712.0,13741.0,3546868.0,KRX
2022-01-14,13535.0,13584.0,13461.0,13510.0,2857982.0,KRX
2022-01-17,13535.0,13539.0,13352.0,13416.0,3126937.0,KRX
2022-01-18,13431.0,13613.0,13175.0,13239.0,5887578.0,KRX
2022-01-19,13057.0,13215.0,12978.0,13062.0,6003998.0,KRX
2022-01-20,13057.0,13431.0,13042.0,13431.0,7085726.0,KRX
2022-01-21,13274.0,13362.0,13087.0,13200.0,3433923.0,KRX
2022-01-24,13146.0,13146.0,12845.0,12890.0,6671973.0,KRX
2022-01-25,12978.0,13003.0,12555.0,12590.0,10020094.0,KRX
2022-01-26,12654.0,12757.0,12348.0,12363.0,14057863.0,KRX
2022-01-27,12447.0,12447.0,11812.0,11832.0,13546304.0,KRX
2022-01-28,11905.0,12220.0,11674.0,12142.0,18560922.0,KRX
2022-02-03,12363.0,12526.0,12343.0,12393.0,8549693.0,KRX
2022-02-04,12383.0,12545.0,12339.0,12545.0,5083366.0,KRX
2022-02-07,12516.0,12530.0,12265.0,12353.0,3705094.0,KRX
2022-02-08,12383.0,12506.0,12161.0,12279.0,4254221.0,KRX
2022-02-09,12388.0,12550.0,12353.0,12550.0,2657314.0,KRX
2022-02-10,12585.0,12604.0,12201.0,12245.0,4490530.0,KRX
2022-02-11,12019.0,12151.0,11910.0,11915.0,4914935.0,KRX
2022-02-14,11802.0,11871.0,11669.0,11753.0,5057967.0,KRX
2022-02-15,11763.0,11891.0,11571.0,11581.0,5664216.0,KRX
2022-02-16,11812.0,12181.0,11802.0,12181.0,4909886.0,KRX
2022-02-17,12156.0,12324.0,11876.0,12038.0,6457607.0,KRX
2022-02-18,11871.0,12142.0,11822.0,12097.0,5395860.0,KRX
2022-02-21,11881.0,12137.0,11802.0,12122.0,3372405.0,KRX
2022-02-22,11896.0,12024.0,11851.0,11925.0,4380166.0,KRX
2022-02-23,12053.0,12132.0,11960.0,12092.0,4143839.0,KRX
2022-02-24,11960.0,11960.0,11704.0,11718.0,5633123.0,KRX
2022-02-25,11955.0,12171.0,11955.0,12166.0,6486669.0,KRX
2022-02-28,12043.0,12230.0,12038.0,12225.0,3783597.0,KRX
2022-03-02,12181.0,12486.0,12171.0,12417.0,4428652.0,KRX
2022-03-03,12501.0,12727.0,12471.0,12703.0,4576611.0,KRX
2022-03-04,12609.0,12609.0,11713.0,12403.0,5150155.0,KRX
2022-03-07,12191.0,12319.0,12063.0,12151.0,2916504.0,KRX
2022-03-08,11940.0,12211.0,11910.0,12019.0,3705491.0,KRX
2022-03-10,12348.0,12491.0,12324.0,12432.0,3084907.0,KRX
2022-03-11,12471.0,12580.0,12363.0,12403.0,4501607.0,KRX
2022-03-14,12417.0,12447.0,12068.0,12117.0,4237618.0,KRX
2022-03-15,12063.0,12166.0,11969.0,12088.0,5304363.0,KRX
2022-03-16,12279.0,12442.0,12235.0,12432.0,5996090.0,KRX
2022-03-17,12658.0,12865.0,12644.0,12777.0,4524025.0,KRX
2022-03-18,12772.0,12895.0,12678.0,12895.0,4622764.0,KRX
