date,open,high,low,close,volume,exchange
2021-09-06,29408.0,29509.0,29325.0,29467.0,25831.0,KRX
2021-09-07,29449.0,29467.0,29229.0,29284.0,14280.0,KRX
2021-09-08,29211.0,29312.0,29092.0,29119.0,11459.0,KRX
2021-09-09,29028.0,29055.0,28611.0,28611.0,38778.0,KRX
2021-09-10,28648.0,28836.0,28565.0,28808.0,61775.0,KRX
2021-09-13,28588.0,28918.0,28588.0,28817.0,74995.0,KRX
2021-09-14,28836.0,29147.0,28836.0,28927.0,75225.0,KRX
2021-09-15,29005.0,29069.0,28858.0,28977.0,89919.0,KRX
2021-09-16,29078.0,29138.0,28790.0,28836.0,60951.0,KRX
2021-09-17,28836.0,28936.0,28643.0,28936.0,37024.0,KRX
2021-09-23,28721.0,28840.0,28616.0,28790.0,94345.0,KRX
2021-09-24,28854.0,28932.0,28712.0,28790.0,40536.0,KRX
2021-09-27,28776.0,28964.0,28707.0,28868.0,505586.0,KRX
2021-09-28,28872.0,28872.0,28451.0,28456.0,478289.0,KRX
2021-09-29,28080.0,28304.0,27956.0,28231.0,536475.0,KRX
2021-09-30,28190.0,28401.0,28094.0,28295.0,134455.0,KRX
2021-10-01,28263.0,28263.0,27787.0,27787.0,52709.0,KRX
2021-10-05,27489.0,27618.0,27105.0,27334.0,88519.0,KRX
2021-10-06,27485.0,27576.0,26835.0,26848.0,167794.0,KRX
2021-10-07,27054.0,27315.0,26967.0,27306.0,77725.0,KRX
2021-10-08,27425.0,27471.0,27206.0,27283.0,32056.0,KRX
2021-10-12,27114.0,27160.0,26752.0,26917.0,21374.0,KRX
2021-10-13,26890.0,27228.0,26848.0,27174.0,36890.0,KRX
2021-10-14,27457.0,27508.0,27380.0,27489.0,8553.0,KRX
2021-10-15,27700.0,27847.0,27627.0,27810.0,157218.0,KRX
2021-10-18,27929.0,27929.0,27549.0,27705.0,16891.0,KRX
2021-10-19,27888.0,27975.0,27764.0,27883.0,76974.0,KRX
2021-10-20,28011.0,28057.0,27732.0,27746.0,63470.0,KRX
2021-10-21,27796.0,27883.0,27695.0,27737.0,366099.0,KRX
2021-10-22,27714.0,27837.0,27599.0,27663.0,9267.0,KRX
2021-10-25,27663.0,27851.0,27471.0,27787.0,6779.0,KRX
2021-10-26,27975.0,28135.0,27902.0,28089.0,11870.0,KRX
2021-10-27,28062.0,28071.0,27787.0,27851.0,298270.0,KRX
2021-10-28,27851.0,27975.0,27728.0,27760.0,39210.0,KRX
2021-10-29,27833.0,27920.0,27293.0,27348.0,21397.0,KRX
2021-11-01,27512.0,27590.0,27421.0,27480.0,242613.0,KRX
2021-11-02,27554.0,27956.0,27554.0,27750.0,13969.0,KRX
2021-11-03,27865.0,27865.0,27338.0,27366.0,103156.0,KRX
2021-11-04,27659.0,27737.0,27453.0,27508.0,58948.0,KRX
2021-11-05,27709.0,27709.0,27233.0,27398.0,17578.0,KRX
2021-11-08,27421.0,27421.0,27013.0,27306.0,17381.0,KRX
2021-11-09,27306.0,27517.0,27160.0,27334.0,100813.0,KRX
2021-11-10,27196.0,27270.0,26940.0,27036.0,20554.0,KRX
2021-11-11,26848.0,27087.0,26752.0,27087.0,85947.0,KRX
2021-11-12,27050.0,27425.0,27050.0,27389.0,113956.0,KRX
2021-11-15,27599.0,27641.0,27448.0,27613.0,32147.0,KRX
2021-11-16,27631.0,27741.0,27499.0,27576.0,70541.0,KRX
2021-11-17,27718.0,27718.0,27242.0,27288.0,49658.0,KRX
2021-11-18,27288.0,27315.0,27096.0,27187.0,6313.0,KRX
2021-11-19,27164.0,27412.0,27146.0,27393.0,81554.0,KRX
